CHROM	TYPE	START	END	STRAND	transcript_id	gene_id	gene_type	gene_name
2	gene	114356606	114359144	-	ENSG00000236397.2	ENSG00000236397.2	pseudogene	DDX11L2
2	gene	114368079	114384667	-	ENSG00000240356.2	ENSG00000240356.2	pseudogene	RPL23AP7
2	gene	114384806	114400973	+	ENSG00000144134.14	ENSG00000144134.14	protein_coding	RABL2A
2	gene	114415485	114416252	+	ENSG00000144158.4	ENSG00000144158.4	pseudogene	RP11-395L14.17
2	gene	114425055	114426198	-	ENSG00000175509.8	ENSG00000175509.8	pseudogene	RP11-395L14.13
2	gene	114426743	114430768	+	ENSG00000233479.1	ENSG00000233479.1	lincRNA	AC017074.1
2	gene	114435279	114461655	-	ENSG00000227359.1	ENSG00000227359.1	lincRNA	AC017074.2
2	gene	114438688	114438794	+	ENSG00000202427.1	ENSG00000202427.1	snRNA	RNU6-744P
2	gene	114478867	114478945	-	ENSG00000265429.1	ENSG00000265429.1	miRNA	MIR4782
2	gene	176707615	176708030	+	ENSG00000223976.1	ENSG00000223976.1	pseudogene	EXTL2P1
2	gene	176762064	176768960	+	ENSG00000235047.1	ENSG00000235047.1	antisense	AC016751.3
2	gene	176769099	176770230	-	ENSG00000229779.1	ENSG00000229779.1	lincRNA	AC016751.2
2	gene	176788620	176867567	-	ENSG00000144320.9	ENSG00000144320.9	protein_coding	KIAA1715
2	gene	176942200	176948641	-	ENSG00000174279.4	ENSG00000174279.4	protein_coding	EVX2
2	gene	176957619	176960666	+	ENSG00000128714.5	ENSG00000128714.5	protein_coding	HOXD13
2	gene	176964458	176966408	+	ENSG00000170178.5	ENSG00000170178.5	protein_coding	HOXD12
2	gene	176968944	176974722	+	ENSG00000128713.11	ENSG00000128713.11	protein_coding	HOXD11
2	gene	176973371	176973458	+	ENSG00000216193.2	ENSG00000216193.2	miRNA	AC009336.1
2	gene	176973518	176984670	+	ENSG00000128710.5	ENSG00000128710.5	protein_coding	HOXD10
2	gene	176986339	177001826	-	ENSG00000237380.2	ENSG00000237380.2	antisense	HOXD-AS2
2	gene	176987088	176989853	+	ENSG00000128709.10	ENSG00000128709.10	protein_coding	HOXD9
2	gene	176994422	176997423	+	ENSG00000175879.7	ENSG00000175879.7	protein_coding	HOXD8
2	gene	177001340	177037830	+	ENSG00000128652.7	ENSG00000128652.7	protein_coding	HOXD3
2	gene	177015031	177015140	+	ENSG00000207744.1	ENSG00000207744.1	miRNA	MIR10B
2	gene	177015950	177017954	+	ENSG00000170166.5	ENSG00000170166.5	protein_coding	HOXD4
2	gene	177028892	177030444	-	ENSG00000272729.1	ENSG00000272729.1	antisense	RP11-387A1.5
2	gene	177037923	177053686	-	ENSG00000224189.2	ENSG00000224189.2	antisense	HOXD-AS1
2	gene	177042445	177043736	+	ENSG00000226363.3	ENSG00000226363.3	lincRNA	AC009336.24
2	gene	177053307	177055688	+	ENSG00000128645.11	ENSG00000128645.11	protein_coding	HOXD1
2	gene	177065636	177065980	-	ENSG00000218175.2	ENSG00000218175.2	pseudogene	AC016739.2
2	gene	177106839	177107721	+	ENSG00000230384.1	ENSG00000230384.1	pseudogene	AC016739.1
2	gene	177134123	177202753	+	ENSG00000128654.9	ENSG00000128654.9	protein_coding	MTX2
2	gene	177203365	177203805	+	ENSG00000237260.1	ENSG00000237260.1	pseudogene	AC073069.2
2	gene	177246960	177247060	-	ENSG00000265186.1	ENSG00000265186.1	miRNA	AC068706.2
2	gene	177248155	177248304	-	ENSG00000221304.1	ENSG00000221304.1	miRNA	AC068706.1
2	gene	177370973	177372430	-	ENSG00000229434.1	ENSG00000229434.1	lincRNA	AC017048.1
2	gene	177389607	177396411	-	ENSG00000236231.1	ENSG00000236231.1	lincRNA	AC017048.2
2	gene	177476165	177476977	-	ENSG00000272551.1	ENSG00000272551.1	lincRNA	RP11-324L17.1
2	gene	177494317	177502659	-	ENSG00000163364.5	ENSG00000163364.5	lincRNA	AC017048.3
2	gene	177502438	177520686	+	ENSG00000224577.1	ENSG00000224577.1	lincRNA	AC017048.4
2	gene	177529404	177529494	+	ENSG00000252027.1	ENSG00000252027.1	snRNA	RNU6ATAC14P
2	gene	177588996	177684038	-	ENSG00000230552.1	ENSG00000230552.1	lincRNA	AC092162.1
2	gene	177669715	177671065	-	ENSG00000237053.1	ENSG00000237053.1	pseudogene	FUCA1P1
2	gene	177674154	177674587	-	ENSG00000223777.1	ENSG00000223777.1	pseudogene	AC092162.2
2	gene	177710721	177714156	-	ENSG00000227098.1	ENSG00000227098.1	lincRNA	AC073636.1
2	gene	177794713	177794818	-	ENSG00000206866.1	ENSG00000206866.1	snRNA	RNU6-187P
2	gene	177855236	178029244	-	ENSG00000236501.1	ENSG00000236501.1	lincRNA	AC079305.11
2	gene	178003427	178003525	+	ENSG00000251746.1	ENSG00000251746.1	rRNA	RNA5SP112
2	gene	178020350	178077390	-	ENSG00000229337.1	ENSG00000229337.1	antisense	AC079305.8
2	gene	178042423	178042983	+	ENSG00000226273.2	ENSG00000226273.2	pseudogene	AC079305.5
2	gene	178059711	178059823	+	ENSG00000201102.1	ENSG00000201102.1	misc_RNA	Y_RNA
2	gene	178062713	178063275	+	ENSG00000213069.3	ENSG00000213069.3	pseudogene	KRT8P40
2	gene	178077291	178088686	+	ENSG00000170144.14	ENSG00000170144.14	protein_coding	HNRNPA3
2	gene	178077454	178077527	+	ENSG00000263721.1	ENSG00000263721.1	miRNA	MIR4444-1
2	gene	178092323	178257425	-	ENSG00000116044.11	ENSG00000116044.11	protein_coding	NFE2L2
2	gene	178093919	178094234	-	ENSG00000225808.1	ENSG00000225808.1	pseudogene	DNAJC19P5
2	gene	178120673	178120738	-	ENSG00000265396.1	ENSG00000265396.1	miRNA	MIR3128
2	gene	178129087	178130243	+	ENSG00000222043.2	ENSG00000222043.2	antisense	AC079305.10
2	gene	178148236	178257419	-	ENSG00000213963.2	ENSG00000213963.2	sense_overlapping	AC074286.1
2	gene	178165328	178166734	+	ENSG00000271825.1	ENSG00000271825.1	antisense	RP11-337N6.2
2	gene	178171101	178175300	+	ENSG00000271996.1	ENSG00000271996.1	antisense	RP11-337N6.1
2	gene	178209171	178209564	+	ENSG00000237178.2	ENSG00000237178.2	pseudogene	AC019080.1
2	gene	178210586	178210689	-	ENSG00000238295.1	ENSG00000238295.1	snoRNA	snoU13
2	gene	178257372	178408564	+	ENSG00000018510.8	ENSG00000018510.8	protein_coding	AGPS
2	gene	178413726	178417742	-	ENSG00000196659.9	ENSG00000196659.9	protein_coding	TTC30B
2	gene	178467817	178483300	+	ENSG00000237655.1	ENSG00000237655.1	antisense	AC073834.3
2	gene	178477720	178483694	-	ENSG00000197557.6	ENSG00000197557.6	protein_coding	TTC30A
2	gene	178563157	178588017	+	ENSG00000229941.1	ENSG00000229941.1	antisense	AC012499.1
2	gene	183948133	183973247	-	ENSG00000224643.1	ENSG00000224643.1	antisense	AC064871.3
2	gene	183982241	184026408	+	ENSG00000163002.8	ENSG00000163002.8	protein_coding	NUP35
2	gene	184079047	184080128	+	ENSG00000272800.1	ENSG00000272800.1	lincRNA	RP11-438L19.1
2	gene	184125370	184125774	+	ENSG00000213120.3	ENSG00000213120.3	pseudogene	LIN28AP1
2	gene	184472170	184472847	-	ENSG00000177855.8	ENSG00000177855.8	pseudogene	CACYBPP2
2	gene	184769256	184813839	+	ENSG00000234172.1	ENSG00000234172.1	lincRNA	AC093639.1
2	gene	184814060	184814163	-	ENSG00000238306.1	ENSG00000238306.1	snoRNA	snoU13
3	gene	99979844	100044095	+	ENSG00000036054.8	ENSG00000036054.8	protein_coding	TBC1D23
3	gene	100053545	100075710	+	ENSG00000114021.7	ENSG00000114021.7	protein_coding	NIT2
3	gene	100080031	100080481	+	ENSG00000273488.1	ENSG00000273488.1	lincRNA	RP11-114I8.4
3	gene	100082275	100120242	-	ENSG00000154174.7	ENSG00000154174.7	protein_coding	TOMM70A
3	gene	100120037	100175163	+	ENSG00000206535.3	ENSG00000206535.3	protein_coding	LNP1
3	gene	100211463	100296288	+	ENSG00000181458.6	ENSG00000181458.6	protein_coding	TMEM45A
3	gene	100328433	100414323	+	ENSG00000144820.3	ENSG00000144820.3	protein_coding	GPR128
3	gene	100364965	100365041	+	ENSG00000252989.1	ENSG00000252989.1	snoRNA	SNORA31
3	gene	100383894	100384320	-	ENSG00000243495.1	ENSG00000243495.1	pseudogene	GMFBP1
3	gene	100428205	100467810	+	ENSG00000114354.8	ENSG00000114354.8	protein_coding	TFG
3	gene	100468000	100712359	-	ENSG00000154175.12	ENSG00000154175.12	protein_coding	ABI3BP
3	gene	100629819	100631019	-	ENSG00000213431.4	ENSG00000213431.4	pseudogene	RP11-301G23.1
3	gene	100671471	100671577	+	ENSG00000201642.1	ENSG00000201642.1	snRNA	RNU6-865P
3	gene	100881938	100882830	+	ENSG00000242573.1	ENSG00000242573.1	pseudogene	ACTR3P3
3	gene	100920676	100920779	+	ENSG00000238312.1	ENSG00000238312.1	snoRNA	snoU13
4	gene	17630929	17783135	-	ENSG00000047662.4	ENSG00000047662.4	protein_coding	FAM184B
4	gene	17802278	17812381	-	ENSG00000163257.6	ENSG00000163257.6	protein_coding	DCAF16
4	gene	17812525	17846485	+	ENSG00000109805.5	ENSG00000109805.5	protein_coding	NCAPG
4	gene	17842822	18023499	-	ENSG00000178177.10	ENSG00000178177.10	protein_coding	LCORL
4	gene	17913297	17914599	+	ENSG00000235413.3	ENSG00000235413.3	pseudogene	KRT18P63
4	gene	33239861	33240292	-	ENSG00000249452.2	ENSG00000249452.2	pseudogene	RP11-638O6.1
4	gene	33402160	33402301	+	ENSG00000249766.1	ENSG00000249766.1	pseudogene	RP11-802H3.1
4	gene	33435132	33439499	+	ENSG00000248417.1	ENSG00000248417.1	lincRNA	RP11-802H3.2
4	gene	33538366	33538464	+	ENSG00000265035.1	ENSG00000265035.1	miRNA	AC079772.1
4	gene	146879280	146879392	-	ENSG00000201314.1	ENSG00000201314.1	misc_RNA	Y_RNA
4	gene	146973756	146977914	-	ENSG00000260303.1	ENSG00000260303.1	lincRNA	RP11-203B7.2
4	gene	146998998	147029309	-	ENSG00000251024.1	ENSG00000251024.1	lincRNA	RP11-203B7.1
4	gene	147030607	147043065	-	ENSG00000248809.1	ENSG00000248809.1	lincRNA	RP11-6L6.3
4	gene	147043356	147043436	-	ENSG00000216055.1	ENSG00000216055.1	miRNA	AC097372.1
4	gene	147096837	147121152	+	ENSG00000164167.5	ENSG00000164167.5	protein_coding	LSM6
4	gene	147145709	147150208	+	ENSG00000250673.1	ENSG00000250673.1	protein_coding	RP11-6L6.2
4	gene	147162958	147164821	+	ENSG00000251010.1	ENSG00000251010.1	antisense	RP11-6L6.7
4	gene	147501200	147501362	+	ENSG00000207182.1	ENSG00000207182.1	snRNA	RNU1-44P
4	gene	147560045	147563626	+	ENSG00000151615.3	ENSG00000151615.3	protein_coding	POU4F2
4	gene	147560413	147560495	+	ENSG00000264323.1	ENSG00000264323.1	miRNA	AC093887.1
4	gene	147627790	147867034	-	ENSG00000137473.13	ENSG00000137473.13	protein_coding	TTC29
4	gene	147855153	147866623	+	ENSG00000248764.1	ENSG00000248764.1	antisense	RP11-292D4.2
4	gene	147878590	147896609	+	ENSG00000248346.1	ENSG00000248346.1	lincRNA	RP11-292D4.1
4	gene	156263810	156298122	-	ENSG00000164114.14	ENSG00000164114.14	protein_coding	MAP9
4	gene	156302194	156302391	-	ENSG00000250205.1	ENSG00000250205.1	pseudogene	RP11-27G13.3
4	gene	156304259	156305254	-	ENSG00000250398.1	ENSG00000250398.1	pseudogene	RP11-27G13.4
4	gene	156306504	156306644	+	ENSG00000271606.1	ENSG00000271606.1	pseudogene	RP11-27G13.5
4	gene	156372769	156373557	-	ENSG00000249247.1	ENSG00000249247.1	pseudogene	RP11-627H22.9
4	gene	156373678	156374196	+	ENSG00000249770.1	ENSG00000249770.1	pseudogene	MTND6P17
4	gene	156374201	156375955	-	ENSG00000248748.1	ENSG00000248748.1	pseudogene	MTND5P9
4	gene	156376202	156377563	-	ENSG00000248548.1	ENSG00000248548.1	pseudogene	MTND4P8
4	gene	156377790	156378133	-	ENSG00000249127.1	ENSG00000249127.1	pseudogene	MTND3P3
4	gene	156378332	156379112	-	ENSG00000249698.1	ENSG00000249698.1	pseudogene	RP11-627H22.8
4	gene	156379113	156379792	-	ENSG00000248420.1	ENSG00000248420.1	pseudogene	MTATP6P9
4	gene	156380022	156380715	-	ENSG00000249386.1	ENSG00000249386.1	pseudogene	RP11-627H22.6
4	gene	156380856	156382389	-	ENSG00000251223.1	ENSG00000251223.1	pseudogene	RP11-627H22.5
4	gene	156382785	156383815	-	ENSG00000248907.1	ENSG00000248907.1	pseudogene	MTND2P33
4	gene	156384025	156384975	-	ENSG00000251407.1	ENSG00000251407.1	pseudogene	MTND1P22
4	gene	156436879	156438611	+	ENSG00000251244.1	ENSG00000251244.1	lincRNA	RP13-487K5.1
4	gene	156587863	156653501	+	ENSG00000164116.12	ENSG00000164116.12	protein_coding	GUCY1A3
4	gene	156655600	156658214	+	ENSG00000260244.1	ENSG00000260244.1	sense_overlapping	RP11-588K22.2
4	gene	156680144	156728743	+	ENSG00000061918.8	ENSG00000061918.8	protein_coding	GUCY1B3
4	gene	156750881	156787425	-	ENSG00000256394.2	ENSG00000256394.2	protein_coding	ASIC5
4	gene	156775890	156841558	+	ENSG00000151790.4	ENSG00000151790.4	protein_coding	TDO2
4	gene	156845270	156875069	-	ENSG00000256043.2	ENSG00000256043.2	protein_coding	CTSO
4	gene	156927630	156928140	+	ENSG00000249013.1	ENSG00000249013.1	pseudogene	FTH1P21
4	gene	157217713	157217798	-	ENSG00000221189.1	ENSG00000221189.1	miRNA	AC108211.1
4	gene	163442834	163443193	+	ENSG00000248396.1	ENSG00000248396.1	pseudogene	TOMM22P4
4	gene	163661820	163663200	+	ENSG00000248431.1	ENSG00000248431.1	lincRNA	AC005150.1
4	gene	163905947	163906568	+	ENSG00000251123.1	ENSG00000251123.1	pseudogene	RP11-580J4.1
4	gene	164029937	164041117	+	ENSG00000250027.1	ENSG00000250027.1	antisense	RP11-563E2.2
4	gene	164031225	164088073	-	ENSG00000145414.4	ENSG00000145414.4	protein_coding	NAF1
4	gene	164186727	164187735	-	ENSG00000250547.1	ENSG00000250547.1	pseudogene	RP11-719L21.1
4	gene	164245113	164265984	-	ENSG00000164128.2	ENSG00000164128.2	protein_coding	NPY1R
4	gene	164265091	164273086	+	ENSG00000164129.7	ENSG00000164129.7	protein_coding	NPY5R
4	gene	164303331	164303668	+	ENSG00000227283.1	ENSG00000227283.1	pseudogene	RPL35AP12
5	gene	17130137	17217156	-	ENSG00000215196.4	ENSG00000215196.4	antisense	AC091878.1
5	gene	17157080	17157180	-	ENSG00000251990.1	ENSG00000251990.1	rRNA	RNA5SP180
5	gene	17202383	17203254	+	ENSG00000250816.1	ENSG00000250816.1	pseudogene	DCAF13P2
5	gene	17240720	17240824	+	ENSG00000252908.1	ENSG00000252908.1	snRNA	RNU6-1003P
5	gene	17306490	17307069	+	ENSG00000185296.8	ENSG00000185296.8	pseudogene	CTD-2139B15.1
5	gene	17345725	17346064	+	ENSG00000201715.1	ENSG00000201715.1	misc_RNA	RN7SKP133
5	gene	17353804	17354733	-	ENSG00000223361.5	ENSG00000223361.5	pseudogene	FTH1P10
5	gene	17354019	17355008	+	ENSG00000248223.1	ENSG00000248223.1	lincRNA	CTD-2139B15.2
5	gene	17369334	17375686	-	ENSG00000249199.1	ENSG00000249199.1	lincRNA	CTD-2139B15.5
5	gene	17379015	17387419	-	ENSG00000250822.1	ENSG00000250822.1	lincRNA	CTD-2139B15.4
5	gene	17404128	17441803	+	ENSG00000248455.1	ENSG00000248455.1	lincRNA	RP11-321E2.3
5	gene	17444119	17484055	+	ENSG00000249662.1	ENSG00000249662.1	lincRNA	RP11-321E2.4
5	gene	17486336	17486938	+	ENSG00000251304.2	ENSG00000251304.2	pseudogene	RP11-321E2.5
5	gene	17491470	17491878	-	ENSG00000268799.1	ENSG00000268799.1	pseudogene	RP11-321E2.13
5	gene	17495767	17495935	-	ENSG00000250667.1	ENSG00000250667.1	pseudogene	RP11-321E2.12
5	gene	17498334	17498936	+	ENSG00000185041.4	ENSG00000185041.4	pseudogene	RP11-321E2.6
5	gene	17502152	17502472	-	ENSG00000248205.1	ENSG00000248205.1	pseudogene	RP11-321E2.11
5	gene	17511942	17512347	-	ENSG00000249620.1	ENSG00000249620.1	pseudogene	RP11-321E2.10
5	gene	17518475	17519069	+	ENSG00000248861.1	ENSG00000248861.1	pseudogene	RP11-321E2.2
5	gene	17521910	17522504	+	ENSG00000249339.1	ENSG00000249339.1	pseudogene	RP11-321E2.7
5	gene	17525344	17525938	+	ENSG00000250055.1	ENSG00000250055.1	pseudogene	RP11-321E2.8
5	gene	17528778	17529372	+	ENSG00000250296.1	ENSG00000250296.1	pseudogene	RP11-321E2.9
5	gene	17585271	17585876	-	ENSG00000250807.2	ENSG00000250807.2	pseudogene	RP11-432M8.2
5	gene	17587399	17587632	-	ENSG00000250088.1	ENSG00000250088.1	pseudogene	RP11-432M8.1
5	gene	17590473	17591069	-	ENSG00000250558.1	ENSG00000250558.1	pseudogene	RP11-432M8.3
5	gene	17593907	17594503	-	ENSG00000249427.1	ENSG00000249427.1	pseudogene	RP11-432M8.4
5	gene	17597341	17597937	-	ENSG00000249329.1	ENSG00000249329.1	pseudogene	RP11-432M8.5
5	gene	17598541	17598668	-	ENSG00000248422.1	ENSG00000248422.1	pseudogene	RP11-432M8.7
5	gene	17601991	17602243	-	ENSG00000249282.1	ENSG00000249282.1	pseudogene	RP11-432M8.6
5	gene	17604866	17605486	+	ENSG00000249357.2	ENSG00000249357.2	pseudogene	RP11-432M8.8
5	gene	17611099	17611692	+	ENSG00000249156.1	ENSG00000249156.1	pseudogene	RP11-432M8.9
5	gene	17614890	17615220	-	ENSG00000271296.1	ENSG00000271296.1	pseudogene	RP11-432M8.20
5	gene	17620642	17621048	-	ENSG00000250351.1	ENSG00000250351.1	pseudogene	RP11-432M8.10
5	gene	17625660	17626068	-	ENSG00000250386.1	ENSG00000250386.1	pseudogene	RP11-432M8.11
5	gene	17632197	17632792	+	ENSG00000249666.1	ENSG00000249666.1	pseudogene	RP11-432M8.12
5	gene	17634569	17635162	+	ENSG00000250782.1	ENSG00000250782.1	pseudogene	RP11-432M8.13
5	gene	17643071	17643337	-	ENSG00000248471.2	ENSG00000248471.2	pseudogene	RP11-432M8.15
5	gene	17647821	17648053	-	ENSG00000248160.1	ENSG00000248160.1	pseudogene	RP11-432M8.14
5	gene	17649155	17649752	+	ENSG00000248542.2	ENSG00000248542.2	pseudogene	RP11-432M8.16
5	gene	17654482	17654752	-	ENSG00000248337.1	ENSG00000248337.1	pseudogene	RP11-432M8.18
5	gene	17655237	17655647	-	ENSG00000269466.1	ENSG00000269466.1	pseudogene	RP11-432M8.17
5	gene	17670277	17670680	-	ENSG00000250715.1	ENSG00000250715.1	pseudogene	RP11-432M8.19
5	gene	17684693	17955966	+	ENSG00000249937.1	ENSG00000249937.1	lincRNA	RP11-454P21.1
5	gene	31880141	31880190	-	ENSG00000265561.1	ENSG00000265561.1	miRNA	AC025458.1
5	gene	31908467	31909292	+	ENSG00000214108.4	ENSG00000214108.4	pseudogene	CTD-2206G10.1
5	gene	31923473	31923638	+	ENSG00000249774.1	ENSG00000249774.1	pseudogene	CTD-2206G10.2
5	gene	31936208	31936265	-	ENSG00000266243.1	ENSG00000266243.1	miRNA	MIR4279
5	gene	32103551	32122047	-	ENSG00000250764.1	ENSG00000250764.1	antisense	CTD-2152M20.2
5	gene	32124810	32174456	-	ENSG00000113384.9	ENSG00000113384.9	protein_coding	GOLPH3
5	gene	32134844	32134940	+	ENSG00000200065.1	ENSG00000200065.1	misc_RNA	Y_RNA
5	gene	32174577	32175378	+	ENSG00000272086.1	ENSG00000272086.1	lincRNA	CTD-2186M15.3
5	gene	32222038	32222453	+	ENSG00000230829.3	ENSG00000230829.3	pseudogene	CTD-2186M15.1
5	gene	32227100	32313115	-	ENSG00000150712.6	ENSG00000150712.6	protein_coding	MTMR12
5	gene	32234872	32234981	-	ENSG00000199731.1	ENSG00000199731.1	snRNA	RNU6-1079P
5	gene	32309768	32309874	+	ENSG00000207052.1	ENSG00000207052.1	snRNA	RNU6-378P
5	gene	32354456	32444867	-	ENSG00000056097.11	ENSG00000056097.11	protein_coding	ZFR
5	gene	32379513	32379573	-	ENSG00000222961.1	ENSG00000222961.1	miRNA	AC008949.1
5	gene	32394484	32394581	-	ENSG00000207956.1	ENSG00000207956.1	miRNA	MIR579
5	gene	32522864	32523971	+	ENSG00000249142.1	ENSG00000249142.1	pseudogene	CTD-2290P7.1
5	gene	32531739	32604185	+	ENSG00000113387.7	ENSG00000113387.7	protein_coding	SUB1
5	gene	32646670	32652082	-	ENSG00000250885.1	ENSG00000250885.1	lincRNA	CTD-2004A9.1
5	gene	32689176	32791819	+	ENSG00000113389.11	ENSG00000113389.11	protein_coding	NPR3
5	gene	32781644	32781745	+	ENSG00000272174.1	ENSG00000272174.1	miRNA	AC026703.2
5	gene	32788945	32791819	+	ENSG00000181495.1	ENSG00000181495.1	protein_coding	AC026703.1
5	gene	32925745	33298016	-	ENSG00000250697.1	ENSG00000250697.1	lincRNA	CTD-2066L21.3
5	gene	33009100	33025830	+	ENSG00000249102.1	ENSG00000249102.1	lincRNA	CTD-2066L21.1
5	gene	33011428	33017713	-	ENSG00000251281.1	ENSG00000251281.1	lincRNA	CTD-2066L21.2
5	gene	33090232	33090455	-	ENSG00000250672.1	ENSG00000250672.1	pseudogene	CTD-2017D15.1
5	gene	33162285	33162913	+	ENSG00000240376.1	ENSG00000240376.1	pseudogene	RP11-36C20.1
5	gene	33229841	33255659	+	ENSG00000251443.1	ENSG00000251443.1	lincRNA	RP11-113I22.1
5	gene	33424131	33440725	-	ENSG00000249572.1	ENSG00000249572.1	antisense	CTD-2203K17.1
5	gene	33440802	33469644	+	ENSG00000113407.9	ENSG00000113407.9	protein_coding	TARS
5	gene	33502177	33503240	+	ENSG00000249360.1	ENSG00000249360.1	pseudogene	CTD-2233C11.3
5	gene	33519721	33522335	-	ENSG00000250583.1	ENSG00000250583.1	lincRNA	CTD-2233C11.2
5	gene	33523640	33892297	-	ENSG00000151388.6	ENSG00000151388.6	protein_coding	ADAMTS12
5	gene	33888161	33888267	-	ENSG00000201623.1	ENSG00000201623.1	snRNA	RNU6-923P
5	gene	33936491	33939023	+	ENSG00000182631.5	ENSG00000182631.5	protein_coding	RXFP3
5	gene	33970968	33972733	+	ENSG00000250914.1	ENSG00000250914.1	pseudogene	RP11-1084J3.1
5	gene	76244616	76244695	+	ENSG00000252684.1	ENSG00000252684.1	snRNA	RNU6ATAC36P
5	gene	76248538	76276983	+	ENSG00000145708.6	ENSG00000145708.6	protein_coding	CRHBP
5	gene	76325076	76361059	+	ENSG00000164252.8	ENSG00000164252.8	protein_coding	AGGF1
5	gene	76367897	76383148	-	ENSG00000132846.5	ENSG00000132846.5	protein_coding	ZBED3
5	gene	76369706	76370345	+	ENSG00000250615.1	ENSG00000250615.1	antisense	CTC-564N23.2
5	gene	76376259	76376396	-	ENSG00000238961.1	ENSG00000238961.1	snoRNA	SNORA47
5	gene	76382565	76462734	+	ENSG00000250802.2	ENSG00000250802.2	antisense	ZBED3-AS1
5	gene	76433792	76433901	+	ENSG00000222316.1	ENSG00000222316.1	miRNA	AC008581.1
5	gene	76442393	76442990	+	ENSG00000251566.1	ENSG00000251566.1	pseudogene	HMGB1P35
5	gene	76506274	76725632	+	ENSG00000113231.9	ENSG00000113231.9	protein_coding	PDE8B
5	gene	76586093	76587625	+	ENSG00000251400.1	ENSG00000251400.1	pseudogene	ALDH7A1P1
5	gene	76721795	76916436	-	ENSG00000164253.8	ENSG00000164253.8	protein_coding	WDR41
5	gene	76841222	76842091	+	ENSG00000244019.1	ENSG00000244019.1	pseudogene	RPS2P24
5	gene	76878198	76879010	+	ENSG00000244363.2	ENSG00000244363.2	pseudogene	RPL7P23p
5	gene	76924538	76935513	-	ENSG00000171540.6	ENSG00000171540.6	protein_coding	OTP
5	gene	76986991	77164604	-	ENSG00000171530.9	ENSG00000171530.9	protein_coding	TBCA
5	gene	77080705	77081827	+	ENSG00000213763.4	ENSG00000213763.4	pseudogene	ACTBP2
5	gene	77238581	77242262	-	ENSG00000253572.2	ENSG00000253572.2	lincRNA	RP11-107N7.1
5	gene	77296349	77590579	-	ENSG00000132842.9	ENSG00000132842.9	protein_coding	AP3B1
5	gene	77337703	77339962	-	ENSG00000253558.1	ENSG00000253558.1	pseudogene	CTD-2179L22.1
5	gene	77352448	77352570	-	ENSG00000222085.1	ENSG00000222085.1	miRNA	AC024568.1
5	gene	77518008	77518341	+	ENSG00000249372.1	ENSG00000249372.1	pseudogene	ATP6V1G1P6
5	gene	77603327	77603738	+	ENSG00000251605.1	ENSG00000251605.1	pseudogene	CTD-2037K23.1
5	gene	77610740	77610849	-	ENSG00000200331.1	ENSG00000200331.1	snRNA	RNU6-183P
5	gene	77612860	77612961	+	ENSG00000206714.1	ENSG00000206714.1	misc_RNA	Y_RNA
5	gene	77638189	77656331	-	ENSG00000245556.2	ENSG00000245556.2	lincRNA	CTD-2037K23.2
5	gene	77656339	77776562	+	ENSG00000085365.13	ENSG00000085365.13	protein_coding	SCAMP1
5	gene	153134942	153135238	+	ENSG00000242976.2	ENSG00000242976.2	misc_RNA	RN7SL177P
5	gene	153266988	153278547	-	ENSG00000251183.1	ENSG00000251183.1	lincRNA	AC091962.3
